RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CTRT_DT,TRAD_YRMTH,SQM_PRICE
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성3,74000,46,0,1,,,1993,아파트,중개거래,서울 동작구,2024-12-21,2024-12,1608.6957
2024,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,162000,59,0,4,,20250108,2022,아파트,중개거래,서울 마포구,2024-12-21,2024-12,2745.7627
2024,11230,동대문구,10200,용두동,1,대지,0100,0005,동대문베네스트,23000,18,0,20,,,2020,아파트,중개거래,서울 동대문구,2024-12-21,2024-12,1277.7778
2024,11650,서초구,10800,서초동,1,대지,1648,0002,서초현대,125000,54,0,12,,,1999,아파트,중개거래,서울 서초구,2024-12-21,2024-12,2314.8147
2024,11410,서대문구,10600,천연동,1,대지,0145,0000,천연뜨란채,79400,56,0,8,,20250203,2006,아파트,중개거래,서울 서대문구,2024-12-21,2024-12,1417.8572
2024,11440,마포구,10900,염리동,1,대지,0532,0000,마포프레스티지자이,180000,59,0,16,,,2021,아파트,중개거래,서울 마포구,2024-12-21,2024-12,3050.8474
2024,11500,강서구,10200,등촌동,1,대지,0642,0000,제일(코오롱),75000,84,0,2,,,1999,아파트,중개거래,서울 강서구,2024-12-21,2024-12,892.8571
2024,11590,동작구,10200,상도동,1,대지,0904,0000,상도역롯데캐슬파크엘,138000,59,0,20,,,2021,아파트,중개거래,서울 동작구,2024-12-21,2024-12,2338.9832
2024,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,159800,59,0,19,,,2022,아파트,중개거래,서울 마포구,2024-12-21,2024-12,2708.4746
2024,11650,서초구,10100,방배동,1,대지,3283,0000,방배그랑자이,202000,54,0,8,,,2021,아파트,중개거래,서울 서초구,2024-12-21,2024-12,3740.7407
2024,11380,은평구,11000,증산동,1,대지,0244,0000,DMC우방,70000,59,0,19,,,2000,아파트,중개거래,서울 은평구,2024-12-21,2024-12,1186.4407
2024,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,74500,59,0,8,,,2020,아파트,중개거래,서울 서대문구,2024-12-21,2024-12,1262.7119
2024,11470,양천구,10200,목동,1,대지,0941,0000,대원칸타빌2,129000,84,0,5,,,2003,아파트,중개거래,"서울 구로구, 서울 양천구",2024-12-21,2024-12,1535.7142
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,49500,59,0,4,,,2005,아파트,중개거래,서울 성북구,2024-12-21,2024-12,838.98303
2024,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,148000,84,0,13,,,2018,아파트,중개거래,서울 서대문구,2024-12-21,2024-12,1761.9048
2024,11380,은평구,10300,불광동,1,대지,0486,0017,베로니스,31700,27,0,11,,,2019,아파트,중개거래,서울 강북구,2024-12-21,2024-12,1174.0741
2024,11560,영등포구,11700,당산동,1,대지,0376,0000,강변래미안,125000,79,0,7,,,2002,아파트,중개거래,서울 영등포구,2024-12-21,2024-12,1582.2784
2024,11710,송파구,10200,신천동,1,대지,0011,0000,장미2,226000,82,0,1,,,1979,아파트,중개거래,서울 송파구,2024-12-21,2024-12,2756.0977
2024,11710,송파구,10500,석촌동,1,대지,0285,0000,잠실한솔,120000,59,0,13,,,2000,아파트,중개거래,서울 송파구,2024-12-21,2024-12,2033.8983
2024,11230,동대문구,10200,용두동,1,대지,0779,0000,신동아,76000,84,0,2,,,1994,아파트,중개거래,"서울 동대문구, 서울 성동구",2024-12-21,2024-12,904.7619
2024,11740,강동구,10100,명일동,1,대지,0257,0000,고덕주공9,123000,83,0,4,,20250107,1985,아파트,중개거래,서울 강동구,2024-12-21,2024-12,1481.9277
2024,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,26000,24,0,8,,,2013,아파트,중개거래,서울 동대문구,2024-12-21,2024-12,1083.3334
2024,11380,은평구,10600,대조동,1,대지,0197,0003,메트하임,17500,14,0,13,,,2020,아파트,중개거래,서울 은평구,2024-12-21,2024-12,1250.0
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,59000,59,0,12,,20241226,1999,아파트,중개거래,서울 노원구,2024-12-21,2024-12,1000.0
2024,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,73000,44,0,1,,,2021,아파트,중개거래,서울 은평구,2024-12-21,2024-12,1659.091
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,19700,16,0,12,,,2016,아파트,중개거래,서울 동작구,2024-12-21,2024-12,1231.25
2024,11620,관악구,10100,봉천동,1,대지,1728,0000,관악파크푸르지오,88000,84,0,3,,,2014,아파트,중개거래,서울 관악구,2024-12-21,2024-12,1047.619
2024,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,156000,71,0,12,,,1988,아파트,중개거래,서울 양천구,2024-12-21,2024-12,2197.183
2024,11260,중랑구,10400,묵동,1,대지,0396,0000,이편한세상화랑대,83350,59,0,9,,,2017,아파트,중개거래,서울 중랑구,2024-12-21,2024-12,1412.7119
2024,11215,광진구,10400,광장동,1,대지,0576,0000,광장현대9단지,117500,59,0,13,,,1999,아파트,중개거래,서울 광진구,2024-12-21,2024-12,1991.5254
2024,11215,광진구,10400,광장동,1,대지,0582,0000,광장힐스테이트,255000,130,0,25,,,2012,아파트,중개거래,서울 광진구,2024-12-21,2024-12,1961.5385
2024,11290,성북구,13500,종암동,1,대지,0130,0000,아이파크종암동1차,77500,59,0,9,,,2004,아파트,중개거래,서울 성북구,2024-12-21,2024-12,1313.5593
2024,11710,송파구,10900,장지동,1,대지,0894,0000,위례아이파크,151000,87,0,5,,,2015,아파트,중개거래,서울 강남구,2024-12-21,2024-12,1735.6322
2024,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,78300,84,0,10,,,2003,아파트,중개거래,서울 성북구,2024-12-21,2024-12,932.1429
2024,11200,성동구,11000,금호동2가,1,대지,1217,0000,래미안하이리버,139500,59,0,19,,,2012,아파트,중개거래,서울 성동구,2024-12-21,2024-12,2364.4067
2024,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,161900,53,0,5,,,1986,아파트,중개거래,서울 양천구,2024-12-21,2024-12,3054.717
2024,11680,강남구,10400,청담동,1,대지,0023,0000,현대아파트,179000,84,0,8,,,1988,아파트,중개거래,"서울 강남구, 서울 서초구",2024-12-21,2024-12,2130.9524
2024,11260,중랑구,10400,묵동,1,대지,0386,0000,금호어울림,62700,59,0,8,,,2003,아파트,중개거래,서울 중랑구,2024-12-21,2024-12,1062.7119
2024,11560,영등포구,12200,문래동4가,1,대지,0043,0000,문래동삼환,79800,59,0,9,,,2001,아파트,중개거래,"서울 구로구, 서울 영등포구",2024-12-21,2024-12,1352.5424
2024,11530,구로구,10200,구로동,1,대지,0023,0000,우성(23),98000,84,0,7,,,1985,아파트,중개거래,서울 구로구,2024-12-21,2024-12,1166.6666
2024,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,98000,84,0,17,,,1997,아파트,중개거래,서울 동작구,2024-12-21,2024-12,1166.6666
2024,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),74500,59,0,17,,,2003,아파트,중개거래,서울 성북구,2024-12-21,2024-12,1262.7119
2024,11140,중구,16200,신당동,1,대지,0851,0000,래미안하이베르,109000,59,0,6,,,2011,아파트,중개거래,서울 중구,2024-12-21,2024-12,1847.4576
2024,11470,양천구,10100,신정동,1,대지,1327,0000,호반써밋목동,131500,84,0,10,,,2022,아파트,중개거래,서울 양천구,2024-12-21,2024-12,1565.4762
2024,11260,중랑구,10100,면목동,1,대지,0538,0000,신영,8800,14,0,6,,,2013,아파트,중개거래,서울 중랑구,2024-12-21,2024-12,628.5714
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),76500,84,0,18,,,1998,아파트,중개거래,서울 성북구,2024-12-21,2024-12,910.7143
2024,11410,서대문구,11100,홍제동,1,대지,0461,0000,홍제삼성래미안,67500,60,0,9,,,2001,아파트,중개거래,서울 서대문구,2024-12-21,2024-12,1125.0
2024,11215,광진구,10700,화양동,1,대지,0110,0037,화양타워,8500,15,0,2,,,1999,아파트,중개거래,서울 광진구,2024-12-21,2024-12,566.6667
2024,11440,마포구,11600,하중동,1,대지,0101,0000,한강밤섬자이,245000,132,0,19,,,2010,아파트,중개거래,서울 마포구,2024-12-21,2024-12,1856.0605
2024,11710,송파구,11200,오금동,1,대지,0165,0000,상아2차아파트,95000,60,0,8,,,1988,아파트,중개거래,서울 송파구,2024-12-21,2024-12,1583.3334
2024,11590,동작구,10500,흑석동,1,대지,0341,0000,아크로리버하임,230000,84,0,13,,,2019,아파트,중개거래,"서울 동작구, 서울 서초구",2024-12-21,2024-12,2738.0952
2024,11410,서대문구,11000,북아현동,1,대지,1017,0000,힐스테이트신촌,118000,55,0,6,,,2020,아파트,중개거래,서울 서대문구,2024-12-21,2024-12,2145.4546
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,59000,59,0,12,,,1999,아파트,중개거래,서울 노원구,2024-12-21,2024-12,1000.0
2024,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,149000,59,0,11,,,2016,아파트,중개거래,서울 성동구,2024-12-21,2024-12,2525.4238
2024,11230,동대문구,10900,휘경동,1,대지,0368,0000,브라운스톤휘경,74600,59,0,3,,,2013,아파트,중개거래,서울 동대문구,2024-12-21,2024-12,1264.4067
2024,11290,성북구,11000,동소문동7가,1,대지,0023,0000,한신플러스C,73000,59,0,13,,,2004,아파트,중개거래,서울 성북구,2024-12-21,2024-12,1237.2881
2024,11215,광진구,10400,광장동,1,대지,0566,0000,청구,103000,59,0,7,,,1996,아파트,중개거래,서울 광진구,2024-12-21,2024-12,1745.7627
2024,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,98700,84,0,8,,,2014,아파트,중개거래,서울 양천구,2024-12-21,2024-12,1175.0
2024,11350,노원구,10200,월계동,1,대지,0947,0000,롯데캐슬루나,67950,59,0,3,,,2006,아파트,중개거래,서울 노원구,2024-12-21,2024-12,1151.695
2024,11215,광진구,10400,광장동,1,대지,0566,0000,청구,101000,59,0,7,,,1996,아파트,중개거래,서울 강동구,2024-12-21,2024-12,1711.8644
2024,11350,노원구,10500,상계동,1,대지,0666,0000,상계주공10(고층),56000,59,0,5,,,1988,아파트,중개거래,서울 노원구,2024-12-21,2024-12,949.1525
2024,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(101동~118동),130000,59,0,19,,,2021,아파트,중개거래,서울 양천구,2024-12-21,2024-12,2203.39
2024,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,127703,78,0,8,분양권,,0,아파트,직거래,,2024-12-21,2024-12,1637.2179
2024,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,134537,78,0,13,분양권,,0,아파트,중개거래,서울 동대문구,2024-12-21,2024-12,1724.8334
2024,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,25500,24,0,12,,,2013,아파트,중개거래,서울 동대문구,2024-12-21,2024-12,1062.5
2024,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,30000,36,0,15,,20241223,1989,아파트,중개거래,서울 도봉구,2024-12-21,2024-12,833.3333
2024,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),67500,58,0,8,,,1987,아파트,중개거래,서울 노원구,2024-12-21,2024-12,1163.7931
2024,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(선경),100000,50,0,10,,,1986,아파트,중개거래,서울 마포구,2024-12-21,2024-12,2000.0
2024,11140,중구,16200,신당동,1,대지,0851,0000,래미안하이베르,109000,59,0,6,,20241226,2011,아파트,중개거래,서울 중구,2024-12-21,2024-12,1847.4576
2024,11530,구로구,10700,개봉동,1,대지,0489,0000,개봉동현대아이파크,73000,59,0,15,,20250204,2006,아파트,중개거래,서울 구로구,2024-12-20,2024-12,1237.2881
2024,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크포레온,235526,84,0,10,입주권,,0,아파트,중개거래,서울 강동구,2024-12-20,2024-12,2803.8809
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,94690,114,0,20,,20241231,2008,아파트,직거래,,2024-12-20,2024-12,830.614
2024,11200,성동구,11400,성수동1가,1,대지,0706,0000,쌍용,120000,59,0,5,,20250109,1997,아파트,중개거래,"경기 하남시, 서울 성동구",2024-12-20,2024-12,2033.8983
2024,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,152000,71,0,2,,,1988,아파트,중개거래,서울 양천구,2024-12-20,2024-12,2140.845
2024,11680,강남구,11000,압구정동,1,대지,0434,0000,신현대12차,510000,110,0,8,,,1982,아파트,중개거래,서울 강남구,2024-12-20,2024-12,4636.364
2024,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),50000,49,0,1,,,1990,아파트,중개거래,서울 도봉구,2024-12-20,2024-12,1020.40814
2024,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,134000,59,0,10,,,1999,아파트,중개거래,서울 성동구,2024-12-20,2024-12,2271.1865
2024,11680,강남구,11000,압구정동,1,대지,0426,0000,신현대9차,705000,152,0,4,,,1982,아파트,중개거래,서울 강남구,2024-12-20,2024-12,4638.1577
2024,11680,강남구,10300,개포동,1,대지,0176,0002,대치푸르지오발라드,103632,41,0,4,,,2024,아파트,직거래,,2024-12-20,2024-12,2527.6099
2024,11200,성동구,12200,용답동,1,대지,0121,0000,청계 SK VIEW,97810,59,0,9,분양권,,0,아파트,중개거래,서울 성동구,2024-12-20,2024-12,1657.7966
2024,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,104000,59,0,19,분양권,,0,아파트,직거래,,2024-12-20,2024-12,1762.7119
2024,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,103885,59,0,17,분양권,,0,아파트,직거래,,2024-12-20,2024-12,1760.7627
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,230000,95,0,2,,,1986,아파트,중개거래,서울 양천구,2024-12-20,2024-12,2421.0527
2024,11470,양천구,10100,신정동,1,대지,0312,0000,목동신시가지9,176000,71,0,14,,,1987,아파트,중개거래,서울 양천구,2024-12-20,2024-12,2478.8733
2024,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,131523,78,0,29,분양권,,0,아파트,중개거래,서울 성동구,2024-12-20,2024-12,1686.1923
2024,11470,양천구,10100,신정동,1,대지,0312,0000,목동신시가지9,172000,71,0,8,,,1987,아파트,중개거래,서울 양천구,2024-12-20,2024-12,2422.5352
2024,11470,양천구,10100,신정동,1,대지,0312,0000,목동신시가지9,225000,106,0,3,,,1987,아파트,중개거래,서울 양천구,2024-12-20,2024-12,2122.6416
2024,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,20800,16,0,15,,,2020,아파트,중개거래,서울 동대문구,2024-12-20,2024-12,1300.0
2024,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),57300,59,0,14,,,1999,아파트,중개거래,서울 노원구,2024-12-20,2024-12,971.18646
2024,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),50500,49,0,10,,,1989,아파트,중개거래,서울 노원구,2024-12-20,2024-12,1030.6123
2024,11740,강동구,11000,강일동,1,대지,0665,0000,강일리버파크1단지,80000,84,0,1,,,2009,아파트,중개거래,서울 강동구,2024-12-20,2024-12,952.381
2024,11560,영등포구,13200,신길동,1,대지,0897,0001,삼환,84500,59,0,4,,,1997,아파트,중개거래,서울 영등포구,2024-12-20,2024-12,1432.2034
2024,11590,동작구,10200,상도동,1,대지,0421,0000,삼성래미안2,91750,59,0,3,,,2003,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1555.0847
2024,11590,동작구,10200,상도동,1,대지,0414,0000,건영,114750,114,0,14,,,1997,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1006.5789
2024,11350,노원구,10500,상계동,1,대지,0451,0000,한신2차,31500,45,0,7,,,1988,아파트,중개거래,서울 노원구,2024-12-20,2024-12,700.0
2024,11350,노원구,10500,상계동,1,대지,1256,0000,은빛2단지,31000,39,0,2,,,1998,아파트,중개거래,서울 노원구,2024-12-20,2024-12,794.87177
2024,11620,관악구,10100,봉천동,1,대지,0729,0032,해태보라매타워,59500,59,0,12,,,1996,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1008.47455
2024,11590,동작구,10900,신대방동,1,대지,0707,0000,현대,97075,84,0,14,,,1996,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1155.6548
2024,11710,송파구,10200,신천동,1,대지,0011,0000,장미3,319500,134,0,12,,,1984,아파트,중개거래,서울 송파구,2024-12-20,2024-12,2384.3284
2024,11680,강남구,10300,개포동,1,대지,0653,0000,현대1차101동~106동,308000,128,0,7,,,1984,아파트,중개거래,서울 강남구,2024-12-20,2024-12,2406.25
2024,11740,강동구,10500,길동,1,대지,0400,0000,길동우성,90000,84,0,14,,,1994,아파트,중개거래,서울 강동구,2024-12-20,2024-12,1071.4286
2024,11380,은평구,11400,진관동,1,대지,0013,0000,상림마을7단지아이파크(706~708동)BL1-3,105500,167,0,6,,,2008,아파트,중개거래,서울 은평구,2024-12-20,2024-12,631.7365
2024,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,220000,139,0,30,,,2007,아파트,중개거래,서울 광진구,2024-12-20,2024-12,1582.7338
2024,11380,은평구,10700,응암동,1,대지,0093,0008,경원파발리안,55000,70,0,6,,,2009,아파트,중개거래,서울 은평구,2024-12-20,2024-12,785.7143
2024,11230,동대문구,10900,휘경동,1,대지,0369,0000,휘경제이스카이아파트,65000,84,0,13,,,2016,아파트,중개거래,서울 성동구,2024-12-20,2024-12,773.8095
2024,11500,강서구,10900,방화동,1,대지,0814,0000,방화5,39000,33,0,11,,,1994,아파트,중개거래,서울 강서구,2024-12-20,2024-12,1181.8182
2024,11560,영등포구,11400,당산동4가,1,대지,0091,0000,e편한세상 당산 리버파크,109781,59,0,8,입주권,,0,아파트,중개거래,서울 영등포구,2024-12-20,2024-12,1860.695
2024,11320,도봉구,10600,방학동,1,대지,0530,0000,신동아아파트3,34000,84,0,12,,,1992,아파트,중개거래,서울 노원구,2024-12-20,2024-12,404.7619
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,19700,16,0,12,,20241230,2016,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1231.25
2024,11740,강동구,11000,강일동,1,대지,0707,0000,고덕리엔파크1단지,106000,84,0,12,,,2011,아파트,중개거래,서울 강동구,2024-12-20,2024-12,1261.9048
2024,11560,영등포구,13200,신길동,1,대지,4501,0000,우창,79500,55,0,6,,,1983,아파트,중개거래,서울 영등포구,2024-12-20,2024-12,1445.4546
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",124000,84,0,17,,,2008,아파트,중개거래,서울 강서구,2024-12-20,2024-12,1476.1904
2024,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,123700,121,0,15,,,1999,아파트,중개거래,"서울 서대문구, 서울 송파구",2024-12-20,2024-12,1022.314
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,49000,59,0,1,,,2004,아파트,중개거래,서울 강북구,2024-12-20,2024-12,830.5085
2024,11710,송파구,10700,가락동,1,대지,0096,0001,우성,161000,127,0,9,,,1986,아파트,중개거래,서울 송파구,2024-12-20,2024-12,1267.7166
2024,11680,강남구,10600,대치동,1,대지,1027,0000,래미안대치팰리스,400000,94,0,3,,,2015,아파트,중개거래,서울 강남구,2024-12-20,2024-12,4255.3193
2024,11230,동대문구,11000,이문동,1,대지,0073,0000,삼익,53000,84,0,19,,,1997,아파트,중개거래,서울 동대문구,2024-12-20,2024-12,630.9524
2024,11620,관악구,10100,봉천동,1,대지,1698,0001,보라매삼성,86500,84,0,8,,,1996,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1029.762
2024,11620,관악구,10200,신림동,1,대지,1727,0000,그대家,48000,59,0,5,,,2003,아파트,중개거래,서울 관악구,2024-12-20,2024-12,813.5593
2024,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,130500,84,0,6,입주권,,0,아파트,중개거래,서울 동대문구,2024-12-20,2024-12,1553.5714
2024,11530,구로구,10200,구로동,1,대지,0803,0013,(803-13)구로아트빌라8,20000,59,0,2,,,1997,아파트,직거래,,2024-12-20,2024-12,338.98306
2024,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,82000,52,0,2,분양권,,0,아파트,중개거래,서울 동대문구,2024-12-20,2024-12,1576.9231
2024,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),85000,84,0,20,,,1993,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1011.9048
2024,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,42000,38,0,13,,,1992,아파트,중개거래,서울 도봉구,2024-12-20,2024-12,1105.2632
2024,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),100800,84,0,14,,,1993,아파트,중개거래,서울 동작구,2024-12-20,2024-12,1200.0
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,46000,39,0,16,,,2001,아파트,중개거래,서울 동대문구,2024-12-20,2024-12,1179.4872
2024,11260,중랑구,10600,신내동,1,대지,0838,0000,망우역신원아침도시,60000,57,0,20,,,2023,아파트,중개거래,서울 중랑구,2024-12-20,2024-12,1052.6316
2024,11530,구로구,10100,신도림동,1,대지,0412,0003,신도림팰러티움,90000,84,0,21,,,2006,아파트,중개거래,서울 구로구,2024-12-20,2024-12,1071.4286
2024,11410,서대문구,11800,홍은동,1,대지,0008,0285,북한산삼부르네상스(21.10.08),68000,84,0,7,,,2021,아파트,중개거래,서울 서대문구,2024-12-20,2024-12,809.5238
2024,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,169000,84,0,12,,20250213,2000,아파트,중개거래,"경기 하남시, 서울 광진구",2024-12-20,2024-12,2011.9048
2024,11320,도봉구,10600,방학동,1,대지,0444,0031,대원그린아파트,30000,53,0,8,,,1987,아파트,중개거래,서울 도봉구,2024-12-20,2024-12,566.0377
2024,11470,양천구,10200,목동,1,대지,0965,0000,목동롯데캐슬마에스트로,106500,59,0,14,,,2019,아파트,중개거래,서울 양천구,2024-12-20,2024-12,1805.0847
2024,11140,중구,15600,입정동,1,대지,0280,0000,힐스테이트세운센트럴2단지,105000,49,0,8,,,2023,아파트,중개거래,서울 중구,2024-12-19,2024-12,2142.8572
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역마에스트로,17000,19,0,19,,,2012,아파트,중개거래,서울 관악구,2024-12-19,2024-12,894.7368
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,110000,59,0,4,,,2000,아파트,중개거래,서울 성동구,2024-12-19,2024-12,1864.4067
